user_id,impressions,revenue,rpi,Unity,Facebook,Admob
1024418,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024419,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024420,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024421,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024422,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024423,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024424,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024425,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024426,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024427,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024428,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024429,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024430,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024431,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024432,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024433,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024434,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024435,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024436,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024437,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024438,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024439,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024440,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024441,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024442,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024443,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024444,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024445,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024446,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024447,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024448,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024449,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024450,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024451,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024452,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024453,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024454,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024455,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024456,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024457,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024458,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024459,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024460,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024461,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024462,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024463,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024464,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024465,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024466,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024467,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024468,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024469,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024470,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024471,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024472,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024473,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024474,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024475,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024476,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024477,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024478,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024479,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024480,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024481,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024482,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024483,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024484,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024485,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024486,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024487,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024488,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024489,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024490,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024491,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024492,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024493,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024494,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024495,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024496,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024497,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024498,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024499,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024500,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024501,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024502,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024503,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024504,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024505,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024506,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024507,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024508,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024509,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024510,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024511,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024512,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024513,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024514,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024515,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024516,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024517,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024518,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024519,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024520,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024521,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024522,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024523,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024524,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024525,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024526,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024527,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024528,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024529,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024530,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024531,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024532,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024533,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024534,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024535,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024536,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024537,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024538,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024539,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024540,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024541,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024542,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024543,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024544,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024545,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024546,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024547,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024548,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024549,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024550,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024551,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024552,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024553,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024554,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024555,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024556,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024557,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024558,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024559,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024560,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024561,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024562,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024563,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024564,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024565,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024566,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024567,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024568,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024569,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024570,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024571,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024572,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024573,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024574,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024575,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024576,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024577,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024578,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024579,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024580,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024581,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024582,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024583,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024584,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024585,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024586,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024587,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024588,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024589,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024590,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024591,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024592,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024593,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024594,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024595,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024596,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024597,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024598,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024599,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024600,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024601,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024602,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024603,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024604,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024605,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024606,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024607,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024608,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024609,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024610,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024611,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024612,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024613,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024614,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024615,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024616,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024617,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024618,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024619,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024620,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024621,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024622,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024623,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024624,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024625,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024626,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024627,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024628,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024629,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024630,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024631,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024632,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024633,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024634,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024635,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024636,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024637,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024638,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024639,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024640,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024641,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024642,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024643,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024644,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024645,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024646,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024647,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024648,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024649,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024650,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024651,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024652,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024653,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024654,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024655,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024656,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024657,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024658,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024659,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024660,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024661,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024662,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024663,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024664,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024665,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024666,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024667,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024668,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024669,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024670,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024671,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024672,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024673,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024674,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024675,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024676,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024677,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024678,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024679,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024680,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024681,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024682,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024683,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024684,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024685,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024686,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024687,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024688,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024689,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024690,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024691,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024692,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024693,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024694,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024695,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024696,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024697,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024698,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024699,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024700,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024701,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024702,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024703,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024704,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024705,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024706,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024707,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024708,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024709,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024710,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024711,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024712,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024713,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024714,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024715,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024716,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024717,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024718,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024719,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024720,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024721,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024722,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024723,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024724,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024725,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024726,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024727,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024728,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024729,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024730,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024731,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024732,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024733,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024734,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024735,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024736,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024737,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024738,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024739,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024740,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024741,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024742,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024743,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024744,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024745,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024746,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024747,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024748,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1024749,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
